nextToLastStatusId,statusId,userId,status
9590,15082,4098,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9591,15083,4099,"My weakness is that I care too much. Also, spalling"
9592,15084,4100,"We all have to make sacrifices. I think we should start with you."
9593,15085,4101,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9594,15086,4102,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9595,15087,4103,"We all have to make sacrifices. I think we should start with you."
9596,15088,4104,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9597,15089,4105,"At any given time my wallet is worth more than its contents."
9598,15090,4106,"If cats could talk, they would probably always be correcting your grammar."
9599,15091,4107,"Your choices today are: live your life now or live with regret later."
9600,15092,4108,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9601,15093,4109,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9602,15094,4110,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9603,15095,4111,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9604,15096,4112,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9605,15097,4113,"My weakness is that I care too much. Also, spalling"
9606,15098,4114,"We all have to make sacrifices. I think we should start with you."
9607,15099,4115,"Your choices today are: live your life now or live with regret later."
9608,15100,4116,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9609,15101,4117,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9610,15102,4118,"We all have to make sacrifices. I think we should start with you."
9611,15103,4119,"Your choices today are: live your life now or live with regret later."
9612,15104,4120,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9613,15105,4121,"My weakness is that I care too much. Also, spalling"
9614,15106,4122,"At any given time my wallet is worth more than its contents."
9615,15107,4123,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9616,15108,4124,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9617,15109,4125,"I really like this site. Nice features #saidnooneever"
9618,15110,4126,"If cats could talk, they would probably always be correcting your grammar."
9619,15111,4127,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9620,15112,4128,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9621,15113,4129,"At any given time my wallet is worth more than its contents."
9622,15114,4130,"At any given time my wallet is worth more than its contents."
9623,15115,4131,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9624,15116,4132,"My weakness is that I care too much. Also, spalling"
9625,15117,4133,"Your choices today are: live your life now or live with regret later."
9626,15118,4134,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9627,15119,4135,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9628,15120,4136,"I really like this site. Nice features #saidnooneever"
9629,15121,4137,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9630,15122,4138,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9631,15123,4139,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9632,15124,4140,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9633,15125,4141,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9634,15126,4142,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9635,15127,4143,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9636,15128,4144,"I really like this site. Nice features #saidnooneever"
9637,15129,4145,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9638,15130,4146,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9639,15131,4147,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9640,15132,4148,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9641,15133,4149,"If cats could talk, they would probably always be correcting your grammar."
9642,15134,4150,"If cats could talk, they would probably always be correcting your grammar."
9643,15135,4151,"We all have to make sacrifices. I think we should start with you."
9644,15136,4152,"We all have to make sacrifices. I think we should start with you."
9645,15137,4153,"My weakness is that I care too much. Also, spalling"
9646,15138,4154,"Your choices today are: live your life now or live with regret later."
9647,15139,4155,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9648,15140,4156,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9649,15141,4157,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9650,15142,4158,"If cats could talk, they would probably always be correcting your grammar."
9651,15143,4159,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9652,15144,4160,"My weakness is that I care too much. Also, spalling"
9653,15145,4161,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9654,15146,4162,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9655,15147,4163,"I really like this site. Nice features #saidnooneever"
9656,15148,4164,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9657,15149,4165,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9658,15150,4166,"If cats could talk, they would probably always be correcting your grammar."
9659,15151,4167,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9660,15152,4168,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9661,15153,4169,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9662,15154,4170,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9663,15155,4171,"Your choices today are: live your life now or live with regret later."
9664,15156,4172,"At any given time my wallet is worth more than its contents."
9665,15157,4173,"If cats could talk, they would probably always be correcting your grammar."
9666,15158,4174,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9667,15159,4175,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9668,15160,4176,"At any given time my wallet is worth more than its contents."
9669,15161,4177,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9670,15162,4178,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9671,15163,4179,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9672,15164,4180,"I really like this site. Nice features #saidnooneever"
9673,15165,4181,"At any given time my wallet is worth more than its contents."
9674,15166,4182,"Your choices today are: live your life now or live with regret later."
9675,15167,4183,"I really like this site. Nice features #saidnooneever"
9676,15168,4184,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9677,15169,4185,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9678,15170,4186,"Your choices today are: live your life now or live with regret later."
9679,15171,4187,"My weakness is that I care too much. Also, spalling"
9680,15172,4188,"At any given time my wallet is worth more than its contents."
9681,15173,4189,"If cats could talk, they would probably always be correcting your grammar."
9682,15174,4190,"I really like this site. Nice features #saidnooneever"
9683,15175,4191,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9684,15176,4192,"We all have to make sacrifices. I think we should start with you."
9685,15177,4193,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9686,15178,4194,"Your choices today are: live your life now or live with regret later."
9687,15179,4195,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9688,15180,4196,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9689,15181,4197,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9690,15182,4198,"If cats could talk, they would probably always be correcting your grammar."
9691,15183,4199,"At any given time my wallet is worth more than its contents."
9692,15184,4200,"We all have to make sacrifices. I think we should start with you."
9693,15185,4201,"I really like this site. Nice features #saidnooneever"
9694,15186,4202,"At any given time my wallet is worth more than its contents."
9695,15187,4203,"At any given time my wallet is worth more than its contents."
9696,15188,4204,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9697,15189,4205,"My weakness is that I care too much. Also, spalling"
9698,15190,4206,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9699,15191,4207,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9700,15192,4208,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9701,15193,4209,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9702,15194,4210,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9703,15195,4211,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9704,15196,4212,"If cats could talk, they would probably always be correcting your grammar."
9705,15197,4213,"My weakness is that I care too much. Also, spalling"
9706,15198,4214,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9707,15199,4215,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9708,15200,4216,"If cats could talk, they would probably always be correcting your grammar."
9709,15201,4217,"If cats could talk, they would probably always be correcting your grammar."
9710,15202,4218,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9711,15203,4219,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9712,15204,4220,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9713,15205,4221,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9714,15206,4222,"If cats could talk, they would probably always be correcting your grammar."
9715,15207,4223,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9716,15208,4224,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9717,15209,4225,"If cats could talk, they would probably always be correcting your grammar."
9718,15210,4226,"My weakness is that I care too much. Also, spalling"
9719,15211,4227,"We all have to make sacrifices. I think we should start with you."
9720,15212,4228,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9721,15213,4229,"Your choices today are: live your life now or live with regret later."
9722,15214,4230,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9723,15215,4231,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9724,15216,4232,"I really like this site. Nice features #saidnooneever"
9725,15217,4233,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9726,15218,4234,"We all have to make sacrifices. I think we should start with you."
9727,15219,4235,"My weakness is that I care too much. Also, spalling"
9728,15220,4236,"We all have to make sacrifices. I think we should start with you."
9729,15221,4237,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9730,15222,4238,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9731,15223,4239,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9732,15224,4240,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9733,15225,4241,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9734,15226,4242,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9735,15227,4243,"At any given time my wallet is worth more than its contents."
9736,15228,4244,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9737,15229,4245,"At any given time my wallet is worth more than its contents."
9738,15230,4246,"If cats could talk, they would probably always be correcting your grammar."
9739,15231,4247,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9740,15232,4248,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9741,15233,4249,"At any given time my wallet is worth more than its contents."
9742,15234,4250,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9743,15235,4251,"If cats could talk, they would probably always be correcting your grammar."
9744,15236,4252,"I really like this site. Nice features #saidnooneever"
9745,15237,4253,"Your choices today are: live your life now or live with regret later."
9746,15238,4254,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9747,15239,4255,"If cats could talk, they would probably always be correcting your grammar."
9748,15240,4256,"If cats could talk, they would probably always be correcting your grammar."
9749,15241,4257,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9750,15242,4258,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9751,15243,4259,"I really like this site. Nice features #saidnooneever"
9752,15244,4260,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9753,15245,4261,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9754,15246,4262,"Your choices today are: live your life now or live with regret later."
9755,15247,4263,"Your choices today are: live your life now or live with regret later."
9756,15248,4264,"At any given time my wallet is worth more than its contents."
9757,15249,4265,"Your choices today are: live your life now or live with regret later."
9758,15250,4266,"My weakness is that I care too much. Also, spalling"
9759,15251,4267,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9760,15252,4268,"If cats could talk, they would probably always be correcting your grammar."
9761,15253,4269,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9762,15254,4270,"My weakness is that I care too much. Also, spalling"
9763,15255,4271,"At any given time my wallet is worth more than its contents."
9764,15256,4272,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9765,15257,4273,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9766,15258,4274,"If cats could talk, they would probably always be correcting your grammar."
9767,15259,4275,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9768,15260,4276,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9769,15261,4277,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9770,15262,4278,"I really like this site. Nice features #saidnooneever"
9771,15263,4279,"I really like this site. Nice features #saidnooneever"
9772,15264,4280,"We all have to make sacrifices. I think we should start with you."
9773,15265,4281,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9774,15266,4282,"My weakness is that I care too much. Also, spalling"
9775,15267,4283,"I really like this site. Nice features #saidnooneever"
9776,15268,4284,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9777,15269,4285,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9778,15270,4286,"My weakness is that I care too much. Also, spalling"
9779,15271,4287,"We all have to make sacrifices. I think we should start with you."
9780,15272,4288,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9781,15273,4289,"We all have to make sacrifices. I think we should start with you."
9782,15274,4290,"At any given time my wallet is worth more than its contents."
9783,15275,4291,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9784,15276,4292,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9785,15277,4293,"I really like this site. Nice features #saidnooneever"
9786,15278,4294,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9787,15279,4295,"Your choices today are: live your life now or live with regret later."
9788,15280,4296,"We all have to make sacrifices. I think we should start with you."
9789,15281,4297,"At any given time my wallet is worth more than its contents."
9790,15282,4298,"At any given time my wallet is worth more than its contents."
9791,15283,4299,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9792,15284,4300,"We all have to make sacrifices. I think we should start with you."
9793,15285,4301,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9794,15286,4302,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9795,15287,4303,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9796,15288,4304,"I really like this site. Nice features #saidnooneever"
9797,15289,4305,"I really like this site. Nice features #saidnooneever"
9798,15290,4306,"We all have to make sacrifices. I think we should start with you."
9799,15291,4307,"My weakness is that I care too much. Also, spalling"
9800,15292,4308,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9801,15293,4309,"At any given time my wallet is worth more than its contents."
9802,15294,4310,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9803,15295,4311,"Your choices today are: live your life now or live with regret later."
9804,15296,4312,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9805,15297,4313,"At any given time my wallet is worth more than its contents."
9806,15298,4314,"I really like this site. Nice features #saidnooneever"
9807,15299,4315,"If cats could talk, they would probably always be correcting your grammar."
9808,15300,4316,"I really like this site. Nice features #saidnooneever"
9809,15301,4317,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9810,15302,4318,"If cats could talk, they would probably always be correcting your grammar."
9811,15303,4319,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9812,15304,4320,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9813,15305,4321,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9814,15306,4322,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9815,15307,4323,"If cats could talk, they would probably always be correcting your grammar."
9816,15308,4324,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9817,15309,4325,"I really like this site. Nice features #saidnooneever"
9818,15310,4326,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9819,15311,4327,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9820,15312,4328,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9821,15313,4329,"My weakness is that I care too much. Also, spalling"
9822,15314,4330,"At any given time my wallet is worth more than its contents."
9823,15315,4331,"If cats could talk, they would probably always be correcting your grammar."
9824,15316,4332,"If cats could talk, they would probably always be correcting your grammar."
9825,15317,4333,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9826,15318,4334,"At any given time my wallet is worth more than its contents."
9827,15319,4335,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9828,15320,4336,"Your choices today are: live your life now or live with regret later."
9829,15321,4337,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9830,15322,4338,"We all have to make sacrifices. I think we should start with you."
9831,15323,4339,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9832,15324,4340,"If cats could talk, they would probably always be correcting your grammar."
9833,15325,4341,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9834,15326,4342,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9835,15327,4343,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9836,15328,4344,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9837,15329,4345,"Your choices today are: live your life now or live with regret later."
9838,15330,4346,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9839,15331,4347,"Your choices today are: live your life now or live with regret later."
9840,15332,4348,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9841,15333,4349,"I really like this site. Nice features #saidnooneever"
9842,15334,4350,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9843,15335,4351,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9844,15336,4352,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9845,15337,4353,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9846,15338,4354,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9847,15339,4355,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9848,15340,4356,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9849,15341,4357,"I really like this site. Nice features #saidnooneever"
9850,15342,4358,"At any given time my wallet is worth more than its contents."
9851,15343,4359,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9852,15344,4360,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9853,15345,4361,"If cats could talk, they would probably always be correcting your grammar."
9854,15346,4362,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9855,15347,4363,"I really like this site. Nice features #saidnooneever"
9856,15348,4364,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9857,15349,4365,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9858,15350,4366,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9859,15351,4367,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9860,15352,4368,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9861,15353,4369,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9862,15354,4370,"I really like this site. Nice features #saidnooneever"
9863,15355,4371,"At any given time my wallet is worth more than its contents."
9864,15356,4372,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9865,15357,4373,"Your choices today are: live your life now or live with regret later."
9866,15358,4374,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9867,15359,4375,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9868,15360,4376,"Your choices today are: live your life now or live with regret later."
9869,15361,4377,"At any given time my wallet is worth more than its contents."
9870,15362,4378,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9871,15363,4379,"My weakness is that I care too much. Also, spalling"
9872,15364,4380,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9873,15365,4381,"I really like this site. Nice features #saidnooneever"
9874,15366,4382,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9875,15367,4383,"I really like this site. Nice features #saidnooneever"
9876,15368,4384,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9877,15369,4385,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9878,15370,4386,"My weakness is that I care too much. Also, spalling"
9879,15371,4387,"We all have to make sacrifices. I think we should start with you."
9880,15372,4388,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9881,15373,4389,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9882,15374,4390,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9883,15375,4391,"If cats could talk, they would probably always be correcting your grammar."
9884,15376,4392,"At any given time my wallet is worth more than its contents."
9885,15377,4393,"At any given time my wallet is worth more than its contents."
9886,15378,4394,"My weakness is that I care too much. Also, spalling"
9887,15379,4395,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9888,15380,4396,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9889,15381,4397,"At any given time my wallet is worth more than its contents."
9890,15382,4398,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9891,15383,4399,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9892,15384,4400,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9893,15385,4401,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9894,15386,4402,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9895,15387,4403,"At any given time my wallet is worth more than its contents."
9896,15388,4404,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9897,15389,4405,"At any given time my wallet is worth more than its contents."
9898,15390,4406,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9899,15391,4407,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9900,15392,4408,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9901,15393,4409,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9902,15394,4410,"If cats could talk, they would probably always be correcting your grammar."
9903,15395,4411,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9904,15396,4412,"Your choices today are: live your life now or live with regret later."
9905,15397,4413,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9906,15398,4414,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9907,15399,4415,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9908,15400,4416,"Your choices today are: live your life now or live with regret later."
9909,15401,4417,"If cats could talk, they would probably always be correcting your grammar."
9910,15402,4418,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9911,15403,4419,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9912,15404,4420,"At any given time my wallet is worth more than its contents."
9913,15405,4421,"If cats could talk, they would probably always be correcting your grammar."
9914,15406,4422,"At any given time my wallet is worth more than its contents."
9915,15407,4423,"If cats could talk, they would probably always be correcting your grammar."
9916,15408,4424,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9917,15409,4425,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9918,15410,4426,"Your choices today are: live your life now or live with regret later."
9919,15411,4427,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
9920,15412,4428,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9921,15413,4429,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9922,15414,4430,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9923,15415,4431,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9924,15416,4432,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9925,15417,4433,"My weakness is that I care too much. Also, spalling"
9926,15418,4434,"Your choices today are: live your life now or live with regret later."
9927,15419,4435,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9928,15420,4436,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9929,15421,4437,"Why are there no Knock Knock jokes about America? Because Freedom rings."
9930,15422,4438,"If cats could talk, they would probably always be correcting your grammar."
9931,15423,4439,"I really like this site. Nice features #saidnooneever"
9932,15424,4440,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9933,15425,4441,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
9934,15426,4442,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
9935,15427,4443,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9936,15428,4444,"At any given time my wallet is worth more than its contents."
9937,15429,4445,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
9938,15430,4446,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9939,15431,4447,"At any given time my wallet is worth more than its contents."
9940,15432,4448,"I really like this site. Nice features #saidnooneever"
9941,15433,4449,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9942,15434,4450,"Your choices today are: live your life now or live with regret later."
9943,15435,4451,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
9944,15436,4452,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9945,15437,4453,"I really like this site. Nice features #saidnooneever"
9946,15438,4454,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
9947,15439,4455,"If cats could talk, they would probably always be correcting your grammar."
