statusId,userId,status
4462,4462,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4463,4463,"If cats could talk, they would probably always be correcting your grammar."
4464,4464,"If cats could talk, they would probably always be correcting your grammar."
4465,4465,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4466,4466,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4467,4467,"If cats could talk, they would probably always be correcting your grammar."
4468,4468,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4469,4469,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4470,4470,"At any given time my wallet is worth more than its contents."
4471,4471,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4472,4472,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4473,4473,"Your choices today are: live your life now or live with regret later."
4474,4474,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4475,4475,"If cats could talk, they would probably always be correcting your grammar."
4476,4476,"At any given time my wallet is worth more than its contents."
4477,4477,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4478,4478,"My weakness is that I care too much. Also, spalling"
4479,4479,"I really like this site. Nice features #saidnooneever"
4480,4480,"Your choices today are: live your life now or live with regret later."
4481,4481,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4482,4482,"Your choices today are: live your life now or live with regret later."
4483,4483,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4484,4484,"At any given time my wallet is worth more than its contents."
4485,4485,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4486,4486,"If cats could talk, they would probably always be correcting your grammar."
4487,4487,"We all have to make sacrifices. I think we should start with you."
4488,4488,"We all have to make sacrifices. I think we should start with you."
4489,4489,"If cats could talk, they would probably always be correcting your grammar."
4490,4490,"My weakness is that I care too much. Also, spalling"
4491,4491,"My weakness is that I care too much. Also, spalling"
4492,4492,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4493,4493,"If cats could talk, they would probably always be correcting your grammar."
4494,4494,"We all have to make sacrifices. I think we should start with you."
4495,4495,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4496,4496,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4497,4497,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4498,4498,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4499,4499,"I really like this site. Nice features #saidnooneever"
4500,4500,"At any given time my wallet is worth more than its contents."
4501,4501,"My weakness is that I care too much. Also, spalling"
4502,4502,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4503,4503,"If cats could talk, they would probably always be correcting your grammar."
4504,4504,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4505,4505,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4506,4506,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4507,4507,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4508,4508,"Your choices today are: live your life now or live with regret later."
4509,4509,"If cats could talk, they would probably always be correcting your grammar."
4510,4510,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4511,4511,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4512,4512,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4513,4513,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4514,4514,"At any given time my wallet is worth more than its contents."
4515,4515,"If cats could talk, they would probably always be correcting your grammar."
4516,4516,"My weakness is that I care too much. Also, spalling"
4517,4517,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4518,4518,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4519,4519,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4520,4520,"I really like this site. Nice features #saidnooneever"
4521,4521,"We all have to make sacrifices. I think we should start with you."
4522,4522,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4523,4523,"My weakness is that I care too much. Also, spalling"
4524,4524,"If cats could talk, they would probably always be correcting your grammar."
4525,4525,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4526,4526,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4527,4527,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4528,4528,"At any given time my wallet is worth more than its contents."
4529,4529,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4530,4530,"If cats could talk, they would probably always be correcting your grammar."
4531,4531,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4532,4532,"If cats could talk, they would probably always be correcting your grammar."
4533,4533,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4534,4534,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4535,4535,"Your choices today are: live your life now or live with regret later."
4536,4536,"If cats could talk, they would probably always be correcting your grammar."
4537,4537,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4538,4538,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4539,4539,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4540,4540,"We all have to make sacrifices. I think we should start with you."
4541,4541,"My weakness is that I care too much. Also, spalling"
4542,4542,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4543,4543,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4544,4544,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4545,4545,"If cats could talk, they would probably always be correcting your grammar."
4546,4546,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4547,4547,"Your choices today are: live your life now or live with regret later."
4548,4548,"I really like this site. Nice features #saidnooneever"
4549,4549,"At any given time my wallet is worth more than its contents."
4550,4550,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4551,4551,"At any given time my wallet is worth more than its contents."
4552,4552,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4553,4553,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4554,4554,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4555,4555,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4556,4556,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4557,4557,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4558,4558,"Your choices today are: live your life now or live with regret later."
4559,4559,"If cats could talk, they would probably always be correcting your grammar."
4560,4560,"I really like this site. Nice features #saidnooneever"
4561,4561,"If cats could talk, they would probably always be correcting your grammar."
4562,4562,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4563,4563,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4564,4564,"I really like this site. Nice features #saidnooneever"
4565,4565,"My weakness is that I care too much. Also, spalling"
4566,4566,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4567,4567,"My weakness is that I care too much. Also, spalling"
4568,4568,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4569,4569,"At any given time my wallet is worth more than its contents."
4570,4570,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4571,4571,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4572,4572,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4573,4573,"I really like this site. Nice features #saidnooneever"
4574,4574,"My weakness is that I care too much. Also, spalling"
4575,4575,"I really like this site. Nice features #saidnooneever"
4576,4576,"My weakness is that I care too much. Also, spalling"
4577,4577,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4578,4578,"I really like this site. Nice features #saidnooneever"
4579,4579,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4580,4580,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4581,4581,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4582,4582,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4583,4583,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4584,4584,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4585,4585,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4586,4586,"If cats could talk, they would probably always be correcting your grammar."
4587,4587,"Your choices today are: live your life now or live with regret later."
4588,4588,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4589,4589,"If cats could talk, they would probably always be correcting your grammar."
4590,4590,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4591,4591,"We all have to make sacrifices. I think we should start with you."
4592,4592,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4593,4593,"At any given time my wallet is worth more than its contents."
4594,4594,"My weakness is that I care too much. Also, spalling"
4595,4595,"Your choices today are: live your life now or live with regret later."
4596,4596,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4597,4597,"We all have to make sacrifices. I think we should start with you."
4598,4598,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4599,4599,"We all have to make sacrifices. I think we should start with you."
4600,4600,"At any given time my wallet is worth more than its contents."
4601,4601,"If cats could talk, they would probably always be correcting your grammar."
4602,4602,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4603,4603,"Your choices today are: live your life now or live with regret later."
4604,4604,"My weakness is that I care too much. Also, spalling"
4605,4605,"Your choices today are: live your life now or live with regret later."
4606,4606,"I really like this site. Nice features #saidnooneever"
4607,4607,"I really like this site. Nice features #saidnooneever"
4608,4608,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4609,4609,"At any given time my wallet is worth more than its contents."
4610,4610,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4611,4611,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4612,4612,"Your choices today are: live your life now or live with regret later."
4613,4613,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4614,4614,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4615,4615,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4616,4616,"If cats could talk, they would probably always be correcting your grammar."
4617,4617,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4618,4618,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4619,4619,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4620,4620,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4621,4621,"We all have to make sacrifices. I think we should start with you."
4622,4622,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4623,4623,"I really like this site. Nice features #saidnooneever"
4624,4624,"At any given time my wallet is worth more than its contents."
4625,4625,"Your choices today are: live your life now or live with regret later."
4626,4626,"We all have to make sacrifices. I think we should start with you."
4627,4627,"Your choices today are: live your life now or live with regret later."
4628,4628,"Your choices today are: live your life now or live with regret later."
4629,4629,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4630,4630,"Your choices today are: live your life now or live with regret later."
4631,4631,"I really like this site. Nice features #saidnooneever"
4632,4632,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4633,4633,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4634,4634,"I really like this site. Nice features #saidnooneever"
4635,4635,"If cats could talk, they would probably always be correcting your grammar."
4636,4636,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4637,4637,"At any given time my wallet is worth more than its contents."
4638,4638,"My weakness is that I care too much. Also, spalling"
4639,4639,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4640,4640,"If cats could talk, they would probably always be correcting your grammar."
4641,4641,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4642,4642,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4643,4643,"If cats could talk, they would probably always be correcting your grammar."
4644,4644,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4645,4645,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4646,4646,"I really like this site. Nice features #saidnooneever"
4647,4647,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4648,4648,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4649,4649,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4650,4650,"We all have to make sacrifices. I think we should start with you."
4651,4651,"Your choices today are: live your life now or live with regret later."
4652,4652,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4653,4653,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4654,4654,"We all have to make sacrifices. I think we should start with you."
4655,4655,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4656,4656,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4657,4657,"We all have to make sacrifices. I think we should start with you."
4658,4658,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4659,4659,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4660,4660,"My weakness is that I care too much. Also, spalling"
4661,4661,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4662,4662,"If cats could talk, they would probably always be correcting your grammar."
4663,4663,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4664,4664,"I really like this site. Nice features #saidnooneever"
4665,4665,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4666,4666,"Your choices today are: live your life now or live with regret later."
4667,4667,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4668,4668,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4669,4669,"My weakness is that I care too much. Also, spalling"
4670,4670,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4671,4671,"I really like this site. Nice features #saidnooneever"
4672,4672,"We all have to make sacrifices. I think we should start with you."
4673,4673,"I really like this site. Nice features #saidnooneever"
4674,4674,"My weakness is that I care too much. Also, spalling"
4675,4675,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4676,4676,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4677,4677,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4678,4678,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4679,4679,"My weakness is that I care too much. Also, spalling"
4680,4680,"If cats could talk, they would probably always be correcting your grammar."
4681,4681,"Your choices today are: live your life now or live with regret later."
4682,4682,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4683,4683,"I really like this site. Nice features #saidnooneever"
4684,4684,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4685,4685,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4686,4686,"We all have to make sacrifices. I think we should start with you."
4687,4687,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4688,4688,"My weakness is that I care too much. Also, spalling"
4689,4689,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4690,4690,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4691,4691,"At any given time my wallet is worth more than its contents."
4692,4692,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4693,4693,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4694,4694,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4695,4695,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4696,4696,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4697,4697,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4698,4698,"At any given time my wallet is worth more than its contents."
4699,4699,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4700,4700,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4701,4701,"I really like this site. Nice features #saidnooneever"
4702,4702,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4703,4703,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4704,4704,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4705,4705,"At any given time my wallet is worth more than its contents."
4706,4706,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4707,4707,"I really like this site. Nice features #saidnooneever"
4708,4708,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4709,4709,"If cats could talk, they would probably always be correcting your grammar."
4710,4710,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4711,4711,"At any given time my wallet is worth more than its contents."
4712,4712,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4713,4713,"At any given time my wallet is worth more than its contents."
4714,4714,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4715,4715,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4716,4716,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4717,4717,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4718,4718,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4719,4719,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4720,4720,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4721,4721,"At any given time my wallet is worth more than its contents."
4722,4722,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4723,4723,"Your choices today are: live your life now or live with regret later."
4724,4724,"If cats could talk, they would probably always be correcting your grammar."
4725,4725,"At any given time my wallet is worth more than its contents."
4726,4726,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4727,4727,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4728,4728,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4729,4729,"Your choices today are: live your life now or live with regret later."
4730,4730,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4731,4731,"I really like this site. Nice features #saidnooneever"
4732,4732,"We all have to make sacrifices. I think we should start with you."
4733,4733,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4734,4734,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4735,4735,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4736,4736,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4737,4737,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4738,4738,"If cats could talk, they would probably always be correcting your grammar."
4739,4739,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4740,4740,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4741,4741,"We all have to make sacrifices. I think we should start with you."
4742,4742,"My weakness is that I care too much. Also, spalling"
4743,4743,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4744,4744,"At any given time my wallet is worth more than its contents."
4745,4745,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4746,4746,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4747,4747,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4748,4748,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4749,4749,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4750,4750,"At any given time my wallet is worth more than its contents."
4751,4751,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4752,4752,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4753,4753,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4754,4754,"If cats could talk, they would probably always be correcting your grammar."
4755,4755,"At any given time my wallet is worth more than its contents."
4756,4756,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4757,4757,"At any given time my wallet is worth more than its contents."
4758,4758,"If cats could talk, they would probably always be correcting your grammar."
4759,4759,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4760,4760,"At any given time my wallet is worth more than its contents."
4761,4761,"At any given time my wallet is worth more than its contents."
4762,4762,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4763,4763,"At any given time my wallet is worth more than its contents."
4764,4764,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4765,4765,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4766,4766,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4767,4767,"We all have to make sacrifices. I think we should start with you."
4768,4768,"I really like this site. Nice features #saidnooneever"
4769,4769,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4770,4770,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4771,4771,"If cats could talk, they would probably always be correcting your grammar."
4772,4772,"Your choices today are: live your life now or live with regret later."
4773,4773,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4774,4774,"I really like this site. Nice features #saidnooneever"
4775,4775,"At any given time my wallet is worth more than its contents."
4776,4776,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4777,4777,"If cats could talk, they would probably always be correcting your grammar."
4778,4778,"We all have to make sacrifices. I think we should start with you."
4779,4779,"We all have to make sacrifices. I think we should start with you."
4780,4780,"We all have to make sacrifices. I think we should start with you."
4781,4781,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4782,4782,"My weakness is that I care too much. Also, spalling"
4783,4783,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4784,4784,"Your choices today are: live your life now or live with regret later."
4785,4785,"We all have to make sacrifices. I think we should start with you."
4786,4786,"We all have to make sacrifices. I think we should start with you."
4787,4787,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4788,4788,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4789,4789,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4790,4790,"My weakness is that I care too much. Also, spalling"
4791,4791,"If cats could talk, they would probably always be correcting your grammar."
4792,4792,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4793,4793,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4794,4794,"My weakness is that I care too much. Also, spalling"
4795,4795,"At any given time my wallet is worth more than its contents."
4796,4796,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4797,4797,"I really like this site. Nice features #saidnooneever"
4798,4798,"At any given time my wallet is worth more than its contents."
4799,4799,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4800,4800,"Your choices today are: live your life now or live with regret later."
4801,4801,"My weakness is that I care too much. Also, spalling"
4802,4802,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4803,4803,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4804,4804,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4805,4805,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4806,4806,"We all have to make sacrifices. I think we should start with you."
4807,4807,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4808,4808,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4809,4809,"I really like this site. Nice features #saidnooneever"
4810,4810,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4811,4811,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4812,4812,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4813,4813,"Your choices today are: live your life now or live with regret later."
4814,4814,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4815,4815,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4816,4816,"Your choices today are: live your life now or live with regret later."
4817,4817,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4818,4818,"At any given time my wallet is worth more than its contents."
4819,4819,"At any given time my wallet is worth more than its contents."
4820,4820,"At any given time my wallet is worth more than its contents."
4821,4821,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4822,4822,"My weakness is that I care too much. Also, spalling"
4823,4823,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4824,4824,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4825,4825,"At any given time my wallet is worth more than its contents."
4826,4826,"We all have to make sacrifices. I think we should start with you."
4827,4827,"Your choices today are: live your life now or live with regret later."
4828,4828,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4829,4829,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4830,4830,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4831,4831,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4832,4832,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4833,4833,"I really like this site. Nice features #saidnooneever"
4834,4834,"I really like this site. Nice features #saidnooneever"
4835,4835,"If cats could talk, they would probably always be correcting your grammar."
4836,4836,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4837,4837,"At any given time my wallet is worth more than its contents."
4838,4838,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4839,4839,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4840,4840,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4841,4841,"I really like this site. Nice features #saidnooneever"
4842,4842,"I really like this site. Nice features #saidnooneever"
4843,4843,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4844,4844,"We all have to make sacrifices. I think we should start with you."
4845,4845,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4846,4846,"We all have to make sacrifices. I think we should start with you."
