lastStatusId,statusId,userId,status
4451,9943,4451,"Your choices today are: live your life now or live with regret later."
4452,9944,4452,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4453,9945,4453,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4454,9946,4454,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4455,9947,4455,"Your choices today are: live your life now or live with regret later."
4456,9948,4456,"I really like this site. Nice features #saidnooneever"
4457,9949,4457,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4458,9950,4458,"Your choices today are: live your life now or live with regret later."
4459,9951,4459,"My weakness is that I care too much. Also, spalling"
4460,9952,4460,"Your choices today are: live your life now or live with regret later."
4461,9953,4461,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4462,9954,4462,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4463,9955,4463,"Your choices today are: live your life now or live with regret later."
4464,9956,4464,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4465,9957,4465,"Your choices today are: live your life now or live with regret later."
4466,9958,4466,"Your choices today are: live your life now or live with regret later."
4467,9959,4467,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4468,9960,4468,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4469,9961,4469,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4470,9962,4470,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4471,9963,4471,"My weakness is that I care too much. Also, spalling"
4472,9964,4472,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4473,9965,4473,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4474,9966,4474,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4475,9967,4475,"If cats could talk, they would probably always be correcting your grammar."
4476,9968,4476,"Your choices today are: live your life now or live with regret later."
4477,9969,4477,"At any given time my wallet is worth more than its contents."
4478,9970,4478,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4479,9971,4479,"My weakness is that I care too much. Also, spalling"
4480,9972,4480,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4481,9973,4481,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4482,9974,4482,"My weakness is that I care too much. Also, spalling"
4483,9975,4483,"I really like this site. Nice features #saidnooneever"
4484,9976,4484,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4485,9977,4485,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4486,9978,4486,"I really like this site. Nice features #saidnooneever"
4487,9979,4487,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4488,9980,4488,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4489,9981,4489,"We all have to make sacrifices. I think we should start with you."
4490,9982,4490,"If cats could talk, they would probably always be correcting your grammar."
4491,9983,4491,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4492,9984,4492,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4493,9985,4493,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4494,9986,4494,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4495,9987,4495,"At any given time my wallet is worth more than its contents."
4496,9988,4496,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4497,9989,4497,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4498,9990,4498,"My weakness is that I care too much. Also, spalling"
4499,9991,4499,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4500,9992,4500,"At any given time my wallet is worth more than its contents."
4501,9993,4501,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4502,9994,4502,"We all have to make sacrifices. I think we should start with you."
4503,9995,4503,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4504,9996,4504,"I really like this site. Nice features #saidnooneever"
4505,9997,4505,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4506,9998,4506,"We all have to make sacrifices. I think we should start with you."
4507,9999,4507,"We all have to make sacrifices. I think we should start with you."
4508,10000,4508,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4509,10001,4509,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4510,10002,4510,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4511,10003,4511,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4512,10004,4512,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4513,10005,4513,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4514,10006,4514,"Your choices today are: live your life now or live with regret later."
4515,10007,4515,"My weakness is that I care too much. Also, spalling"
4516,10008,4516,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4517,10009,4517,"We all have to make sacrifices. I think we should start with you."
4518,10010,4518,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4519,10011,4519,"My weakness is that I care too much. Also, spalling"
4520,10012,4520,"I really like this site. Nice features #saidnooneever"
4521,10013,4521,"Your choices today are: live your life now or live with regret later."
4522,10014,4522,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4523,10015,4523,"Your choices today are: live your life now or live with regret later."
4524,10016,4524,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4525,10017,4525,"I really like this site. Nice features #saidnooneever"
4526,10018,4526,"I really like this site. Nice features #saidnooneever"
4527,10019,4527,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4528,10020,4528,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4529,10021,4529,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4530,10022,4530,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4531,10023,4531,"Your choices today are: live your life now or live with regret later."
4532,10024,4532,"My weakness is that I care too much. Also, spalling"
4533,10025,4533,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4534,10026,4534,"My weakness is that I care too much. Also, spalling"
4535,10027,4535,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4536,10028,4536,"At any given time my wallet is worth more than its contents."
4537,10029,4537,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4538,10030,4538,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4539,10031,4539,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4540,10032,4540,"We all have to make sacrifices. I think we should start with you."
4541,10033,4541,"If cats could talk, they would probably always be correcting your grammar."
4542,10034,4542,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4543,10035,4543,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4544,10036,4544,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4545,10037,4545,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4546,10038,4546,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4547,10039,4547,"If cats could talk, they would probably always be correcting your grammar."
4548,10040,4548,"My weakness is that I care too much. Also, spalling"
4549,10041,4549,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4550,10042,4550,"We all have to make sacrifices. I think we should start with you."
4551,10043,4551,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4552,10044,4552,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4553,10045,4553,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4554,10046,4554,"My weakness is that I care too much. Also, spalling"
4555,10047,4555,"If cats could talk, they would probably always be correcting your grammar."
4556,10048,4556,"If cats could talk, they would probably always be correcting your grammar."
4557,10049,4557,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4558,10050,4558,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4559,10051,4559,"At any given time my wallet is worth more than its contents."
4560,10052,4560,"If cats could talk, they would probably always be correcting your grammar."
4561,10053,4561,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4562,10054,4562,"At any given time my wallet is worth more than its contents."
4563,10055,4563,"Your choices today are: live your life now or live with regret later."
4564,10056,4564,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4565,10057,4565,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4566,10058,4566,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4567,10059,4567,"My weakness is that I care too much. Also, spalling"
4568,10060,4568,"If cats could talk, they would probably always be correcting your grammar."
4569,10061,4569,"If cats could talk, they would probably always be correcting your grammar."
4570,10062,4570,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4571,10063,4571,"If cats could talk, they would probably always be correcting your grammar."
4572,10064,4572,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4573,10065,4573,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4574,10066,4574,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4575,10067,4575,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4576,10068,4576,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4577,10069,4577,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4578,10070,4578,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4579,10071,4579,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4580,10072,4580,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4581,10073,4581,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4582,10074,4582,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4583,10075,4583,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4584,10076,4584,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4585,10077,4585,"I really like this site. Nice features #saidnooneever"
4586,10078,4586,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4587,10079,4587,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4588,10080,4588,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4589,10081,4589,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4590,10082,4590,"Your choices today are: live your life now or live with regret later."
4591,10083,4591,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4592,10084,4592,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4593,10085,4593,"I really like this site. Nice features #saidnooneever"
4594,10086,4594,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4595,10087,4595,"At any given time my wallet is worth more than its contents."
4596,10088,4596,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4597,10089,4597,"Your choices today are: live your life now or live with regret later."
4598,10090,4598,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4599,10091,4599,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4600,10092,4600,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4601,10093,4601,"I really like this site. Nice features #saidnooneever"
4602,10094,4602,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4603,10095,4603,"I really like this site. Nice features #saidnooneever"
4604,10096,4604,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4605,10097,4605,"We all have to make sacrifices. I think we should start with you."
4606,10098,4606,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4607,10099,4607,"At any given time my wallet is worth more than its contents."
4608,10100,4608,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4609,10101,4609,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4610,10102,4610,"I really like this site. Nice features #saidnooneever"
4611,10103,4611,"At any given time my wallet is worth more than its contents."
4612,10104,4612,"If cats could talk, they would probably always be correcting your grammar."
4613,10105,4613,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4614,10106,4614,"If cats could talk, they would probably always be correcting your grammar."
4615,10107,4615,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4616,10108,4616,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4617,10109,4617,"I really like this site. Nice features #saidnooneever"
4618,10110,4618,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4619,10111,4619,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4620,10112,4620,"If cats could talk, they would probably always be correcting your grammar."
4621,10113,4621,"If cats could talk, they would probably always be correcting your grammar."
4622,10114,4622,"Your choices today are: live your life now or live with regret later."
4623,10115,4623,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4624,10116,4624,"My weakness is that I care too much. Also, spalling"
4625,10117,4625,"At any given time my wallet is worth more than its contents."
4626,10118,4626,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4627,10119,4627,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4628,10120,4628,"I really like this site. Nice features #saidnooneever"
4629,10121,4629,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4630,10122,4630,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4631,10123,4631,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4632,10124,4632,"If cats could talk, they would probably always be correcting your grammar."
4633,10125,4633,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4634,10126,4634,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4635,10127,4635,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4636,10128,4636,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4637,10129,4637,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4638,10130,4638,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4639,10131,4639,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4640,10132,4640,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4641,10133,4641,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4642,10134,4642,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4643,10135,4643,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4644,10136,4644,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4645,10137,4645,"Your choices today are: live your life now or live with regret later."
4646,10138,4646,"Your choices today are: live your life now or live with regret later."
4647,10139,4647,"Your choices today are: live your life now or live with regret later."
4648,10140,4648,"We all have to make sacrifices. I think we should start with you."
4649,10141,4649,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4650,10142,4650,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4651,10143,4651,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4652,10144,4652,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4653,10145,4653,"My weakness is that I care too much. Also, spalling"
4654,10146,4654,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4655,10147,4655,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4656,10148,4656,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4657,10149,4657,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4658,10150,4658,"Your choices today are: live your life now or live with regret later."
4659,10151,4659,"Your choices today are: live your life now or live with regret later."
4660,10152,4660,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4661,10153,4661,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4662,10154,4662,"If cats could talk, they would probably always be correcting your grammar."
4663,10155,4663,"We all have to make sacrifices. I think we should start with you."
4664,10156,4664,"If cats could talk, they would probably always be correcting your grammar."
4665,10157,4665,"We all have to make sacrifices. I think we should start with you."
4666,10158,4666,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4667,10159,4667,"I really like this site. Nice features #saidnooneever"
4668,10160,4668,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4669,10161,4669,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4670,10162,4670,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4671,10163,4671,"I really like this site. Nice features #saidnooneever"
4672,10164,4672,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4673,10165,4673,"We all have to make sacrifices. I think we should start with you."
4674,10166,4674,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4675,10167,4675,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4676,10168,4676,"Your choices today are: live your life now or live with regret later."
4677,10169,4677,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4678,10170,4678,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4679,10171,4679,"We all have to make sacrifices. I think we should start with you."
4680,10172,4680,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4681,10173,4681,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4682,10174,4682,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4683,10175,4683,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4684,10176,4684,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4685,10177,4685,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4686,10178,4686,"At any given time my wallet is worth more than its contents."
4687,10179,4687,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4688,10180,4688,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4689,10181,4689,"At any given time my wallet is worth more than its contents."
4690,10182,4690,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4691,10183,4691,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4692,10184,4692,"Your choices today are: live your life now or live with regret later."
4693,10185,4693,"We all have to make sacrifices. I think we should start with you."
4694,10186,4694,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4695,10187,4695,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4696,10188,4696,"I really like this site. Nice features #saidnooneever"
4697,10189,4697,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4698,10190,4698,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4699,10191,4699,"If cats could talk, they would probably always be correcting your grammar."
4700,10192,4700,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4701,10193,4701,"Your choices today are: live your life now or live with regret later."
4702,10194,4702,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4703,10195,4703,"Your choices today are: live your life now or live with regret later."
4704,10196,4704,"Your choices today are: live your life now or live with regret later."
4705,10197,4705,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4706,10198,4706,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4707,10199,4707,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4708,10200,4708,"At any given time my wallet is worth more than its contents."
4709,10201,4709,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4710,10202,4710,"Your choices today are: live your life now or live with regret later."
4711,10203,4711,"We all have to make sacrifices. I think we should start with you."
4712,10204,4712,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4713,10205,4713,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4714,10206,4714,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4715,10207,4715,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4716,10208,4716,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4717,10209,4717,"Your choices today are: live your life now or live with regret later."
4718,10210,4718,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4719,10211,4719,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4720,10212,4720,"At any given time my wallet is worth more than its contents."
4721,10213,4721,"Your choices today are: live your life now or live with regret later."
4722,10214,4722,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4723,10215,4723,"I really like this site. Nice features #saidnooneever"
4724,10216,4724,"We all have to make sacrifices. I think we should start with you."
4725,10217,4725,"At any given time my wallet is worth more than its contents."
4726,10218,4726,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4727,10219,4727,"I really like this site. Nice features #saidnooneever"
4728,10220,4728,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4729,10221,4729,"Your choices today are: live your life now or live with regret later."
4730,10222,4730,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4731,10223,4731,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4732,10224,4732,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4733,10225,4733,"We all have to make sacrifices. I think we should start with you."
4734,10226,4734,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4735,10227,4735,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4736,10228,4736,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4737,10229,4737,"Your choices today are: live your life now or live with regret later."
4738,10230,4738,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4739,10231,4739,"I really like this site. Nice features #saidnooneever"
4740,10232,4740,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4741,10233,4741,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4742,10234,4742,"I really like this site. Nice features #saidnooneever"
4743,10235,4743,"I really like this site. Nice features #saidnooneever"
4744,10236,4744,"At any given time my wallet is worth more than its contents."
4745,10237,4745,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4746,10238,4746,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4747,10239,4747,"We all have to make sacrifices. I think we should start with you."
4748,10240,4748,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4749,10241,4749,"I really like this site. Nice features #saidnooneever"
4750,10242,4750,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4751,10243,4751,"We all have to make sacrifices. I think we should start with you."
4752,10244,4752,"I really like this site. Nice features #saidnooneever"
4753,10245,4753,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4754,10246,4754,"At any given time my wallet is worth more than its contents."
4755,10247,4755,"I really like this site. Nice features #saidnooneever"
4756,10248,4756,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4757,10249,4757,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4758,10250,4758,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4759,10251,4759,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4760,10252,4760,"My weakness is that I care too much. Also, spalling"
4761,10253,4761,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4762,10254,4762,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4763,10255,4763,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4764,10256,4764,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4765,10257,4765,"We all have to make sacrifices. I think we should start with you."
4766,10258,4766,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4767,10259,4767,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4768,10260,4768,"We all have to make sacrifices. I think we should start with you."
4769,10261,4769,"We all have to make sacrifices. I think we should start with you."
4770,10262,4770,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4771,10263,4771,"If cats could talk, they would probably always be correcting your grammar."
4772,10264,4772,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4773,10265,4773,"We all have to make sacrifices. I think we should start with you."
4774,10266,4774,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4775,10267,4775,"Your choices today are: live your life now or live with regret later."
4776,10268,4776,"Your choices today are: live your life now or live with regret later."
4777,10269,4777,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4778,10270,4778,"Your choices today are: live your life now or live with regret later."
4779,10271,4779,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4780,10272,4780,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4781,10273,4781,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4782,10274,4782,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4783,10275,4783,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4784,10276,4784,"Tim Howard blocked me and everyone else on this site. #memphis #maf"
4785,10277,4785,"We all have to make sacrifices. I think we should start with you."
4786,10278,4786,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4787,10279,4787,"Let's not forget why we celebrate the 4th of July people, it is the day that Will Smith saved us from the aliens."
4788,10280,4788,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4789,10281,4789,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
4790,10282,4790,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4791,10283,4791,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4792,10284,4792,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4793,10285,4793,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4794,10286,4794,"There's no place like home. Unless you're a bee, in which case home is a terrible place filled with bees."
4795,10287,4795,"I can think of absolutely no acceptable situation where a grown man should be taking a bathroom mirror selfie."
4796,10288,4796,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4797,10289,4797,"We all have to make sacrifices. I think we should start with you."
4798,10290,4798,"If cats could talk, they would probably always be correcting your grammar."
4799,10291,4799,"Why are there no Knock Knock jokes about America? Because Freedom rings."
4800,10292,4800,"I really like this site. Nice features #saidnooneever"
4801,10293,4801,"Fireworks are illegal here so all my family can play with tonight are lame old sparklers and high powered semi-automatic assault rifles."
4802,10294,4802,"Your choices today are: live your life now or live with regret later."
4803,10295,4803,"Pick any number. Multiply it by two. Now add 12 to it. Divide it by 3. Now change it to 10. What were we talking about?"
